72.955 7
72.965 10
72.975 16
72.985 8
72.995 19
73.005 10
73.015 12
73.025 10
73.035 10
73.045 11
73.055 14
73.065 13
73.075 10
73.085 12
73.095 11
73.105 12
73.115 17
73.125 13
73.135 14
73.145 12
73.155 4
73.165 9
73.175 9
73.185 18
73.195 9
73.205 17
73.215 8
73.225 20
73.235 15
73.245 12
73.255 8
73.265 7
73.275 8
73.285 12
73.295 6
73.305 12
73.315 11
73.325 9
73.335 8
73.345 11
73.355 16
73.365 13
73.375 11
73.385 17
73.395 16
73.405 11
73.415 12
73.425 13
73.435 7
73.445 7
73.455 8
73.465 13
73.475 13
73.485 12
73.495 10
73.505 9
73.515 10
73.525 8
73.535 10
73.545 9
73.555 9
73.565 15
73.575 16
73.585 10
73.595 7
73.605 12
73.615 4
73.625 16
73.635 6
73.645 9
73.655 7
73.665 17
73.675 10
73.685 10
73.695 8
73.705 9
73.715 10
73.725 9
73.735 8
73.745 6
73.755 6
73.765 3
73.775 11
73.785 8
73.795 8
73.805 5
73.815 7
73.825 6
73.835 10
73.845 8
73.855 9
73.865 9
73.875 7
73.885 12
73.895 14
73.905 6
73.915 13
73.925 10
73.935 11
73.945 15
73.955 8
73.965 12
73.975 7
73.985 18
73.995 12
74.005 8
74.015 7
74.025 12
74.035 8
74.045 9
74.055 7
74.065 14
74.075 11
74.085 10
74.095 12
74.105 7
74.115 9
74.125 2
74.135 4
74.145 6
74.155 17
74.165 6
74.175 13
74.185 11
74.195 13
74.205 9
74.215 11
74.225 10
74.235 17
74.245 9
74.255 9
74.265 9
74.275 6
74.285 5
74.295 8
74.305 7
74.315 11
74.325 8
74.335 10
74.345 15
74.355 9
74.365 10
74.375 15
74.385 13
74.395 11
74.405 11
74.415 12
74.425 8
74.435 13
74.445 12
74.455 7
74.465 12
74.475 13
74.485 11
74.495 8
74.505 8
74.515 10
74.525 8
74.535 11
74.545 12
74.555 11
74.565 8
74.575 8
74.585 6
74.595 13
74.605 11
74.615 6
74.625 9
74.635 8
74.645 13
74.655 11
74.665 14
74.675 9
74.685 13
74.695 8
74.705 12
74.715 6
74.725 9
74.735 11
74.745 8
74.755 16
74.765 14
74.775 9
74.785 8
74.795 10
74.805 7
74.815 12
74.825 14
74.835 12
74.845 11
74.855 10
74.865 10
74.875 7
74.885 12
74.895 12
74.905 7
74.915 8
74.925 7
74.935 8
74.945 10
74.955 10
74.965 9
74.975 9
74.985 6
74.995 13
